JAR,Number of Correct APIs,Number of Wrong APIs,Failure Rate for APIs,Model Confidence for APIs,Hallucinations for APIs,API,Sample,Number of Correct FQNs,Number of Wrong FQNs,Failure Rate for FQNs,Model Confidence for Code and FQNs,Project Path,Build Status,Build Message,Hallucinations for FQNs,Usages
gson-2.9.0.jar,7,43,0.86,0.7966674566268921,Partially Present. Need manual review.,JsonWriter,4,0,0,1,0.6251466274261475,Projects/gson-2.9.0/JsonWriter/sample_2/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,2032
gson-2.9.0.jar,7,43,0.86,0.7966674566268921,Partially Present. Need manual review.,JsonWriter,5,3,0,0.0,0.6161609888076782,Projects/gson-2.9.0/JsonWriter/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,2032
gson-2.9.0.jar,7,43,0.86,0.7966674566268921,Partially Present. Need manual review.,JsonReader,1,2,1,0.3333333333333333,0.7186877727508545,Projects/gson-2.9.0/JsonReader/sample_1/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,2032
gson-2.9.0.jar,7,43,0.86,0.7966674566268921,Partially Present. Need manual review.,JsonReader,2,4,0,0.0,0.49590003490448,Projects/gson-2.9.0/JsonReader/sample_2/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,2032
gson-2.9.0.jar,7,43,0.86,0.7966674566268921,Partially Present. Need manual review.,JsonReader,3,3,0,0.0,0.6204979419708252,Projects/gson-2.9.0/JsonReader/sample_2/Wrapper/src/main/java/org/example,failure,No valid Java code found from the model's output.,True,2032
gson-2.9.0.jar,7,43,0.86,0.7966674566268921,Partially Present. Need manual review.,JsonReader,4,1,4,0.8,0.5267482995986938,Projects/gson-2.9.0/JsonReader/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,2032
gson-2.9.0.jar,7,43,0.86,0.7966674566268921,Partially Present. Need manual review.,JsonReader,5,0,2,1.0,0.5243797302246094,Projects/gson-2.9.0/JsonReader/sample_4/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,2032
poi-ooxml-5.2.5.jar,9,11,0.55,0.8456413745880127,Partially Present. Need manual review.,XSSFWorkbook,1,1,2,0.6666666666666666,0.5900671482086182,Projects/poi-ooxml-5.2.5/XSSFWorkbook/sample_1/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,164
poi-ooxml-5.2.5.jar,9,11,0.55,0.8456413745880127,Partially Present. Need manual review.,XSSFWorkbook,2,3,0,0.0,0.5616846680641174,Projects/poi-ooxml-5.2.5/XSSFWorkbook/sample_2/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,164
poi-ooxml-5.2.5.jar,9,11,0.55,0.8456413745880127,Partially Present. Need manual review.,XSSFWorkbook,3,2,3,0.6,0.6045367121696472,Projects/poi-ooxml-5.2.5/XSSFWorkbook/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,164
poi-ooxml-5.2.5.jar,9,11,0.55,0.8456413745880127,Partially Present. Need manual review.,XSSFWorkbook,4,7,0,0.0,0.7505936622619629,Projects/poi-ooxml-5.2.5/XSSFWorkbook/sample_4/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,164
poi-ooxml-5.2.5.jar,9,11,0.55,0.8456413745880127,Partially Present. Need manual review.,XSSFWorkbook,5,3,4,0.5714285714285714,0.6230100989341736,Projects/poi-ooxml-5.2.5/XSSFWorkbook/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,164
poi-ooxml-5.2.5.jar,9,11,0.55,0.8456413745880127,Partially Present. Need manual review.,XSSFSheet,1,0,0,1,0.5997320413589478,Projects/poi-ooxml-5.2.5/XSSFWorkbook/sample_5/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,164
poi-ooxml-5.2.5.jar,9,11,0.55,0.8456413745880127,Partially Present. Need manual review.,XSSFSheet,2,2,2,0.5,0.6555630564689636,Projects/poi-ooxml-5.2.5/XSSFWorkbook/sample_5/Wrapper/src/main/java/org/example,failure,No valid Java code found from the model's output.,True,164
poi-ooxml-5.2.5.jar,9,11,0.55,0.8456413745880127,Partially Present. Need manual review.,XSSFSheet,3,3,0,0.0,0.6638259887695312,Projects/poi-ooxml-5.2.5/XSSFSheet/sample_3/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,164
poi-ooxml-5.2.5.jar,9,11,0.55,0.8456413745880127,Partially Present. Need manual review.,XSSFSheet,4,2,0,0.0,0.5125150680541992,Projects/poi-ooxml-5.2.5/XSSFSheet/sample_4/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,164
poi-ooxml-5.2.5.jar,9,11,0.55,0.8456413745880127,Partially Present. Need manual review.,XSSFSheet,5,3,3,0.5,0.6668224930763245,Projects/poi-ooxml-5.2.5/XSSFSheet/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,164
poi-ooxml-5.2.5.jar,9,11,0.55,0.8456413745880127,Partially Present. Need manual review.,XSSFRow,1,2,2,0.5,0.5865069031715393,Projects/poi-ooxml-5.2.5/XSSFRow/sample_1/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,164
poi-ooxml-5.2.5.jar,9,11,0.55,0.8456413745880127,Partially Present. Need manual review.,XSSFRow,2,3,3,0.5,0.5985327363014221,Projects/poi-ooxml-5.2.5/XSSFRow/sample_1/Wrapper/src/main/java/org/example,failure,No valid Java code found from the model's output.,True,164
poi-ooxml-5.2.5.jar,9,11,0.55,0.8456413745880127,Partially Present. Need manual review.,XSSFRow,3,4,0,0.0,0.7224322557449341,Projects/poi-ooxml-5.2.5/XSSFRow/sample_3/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,164
poi-ooxml-5.2.5.jar,9,11,0.55,0.8456413745880127,Partially Present. Need manual review.,XSSFRow,4,2,0,0.0,0.4659964442253113,Projects/poi-ooxml-5.2.5/XSSFRow/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,164
poi-ooxml-5.2.5.jar,9,11,0.55,0.8456413745880127,Partially Present. Need manual review.,XSSFRow,5,5,0,0.0,0.6079314351081848,Projects/poi-ooxml-5.2.5/XSSFRow/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,164
poi-ooxml-5.2.5.jar,9,11,0.55,0.8456413745880127,Partially Present. Need manual review.,XSSFCell,1,2,0,0.0,0.5141652226448059,Projects/poi-ooxml-5.2.5/XSSFCell/sample_1/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,164
poi-ooxml-5.2.5.jar,9,11,0.55,0.8456413745880127,Partially Present. Need manual review.,XSSFCell,2,7,0,0.0,0.6010372638702393,Projects/poi-ooxml-5.2.5/XSSFCell/sample_2/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,164
poi-ooxml-5.2.5.jar,9,11,0.55,0.8456413745880127,Partially Present. Need manual review.,XSSFCell,3,1,4,0.8,0.69086092710495,Projects/poi-ooxml-5.2.5/XSSFCell/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,164
poi-ooxml-5.2.5.jar,9,11,0.55,0.8456413745880127,Partially Present. Need manual review.,XSSFCell,4,2,2,0.5,0.5827423334121704,Projects/poi-ooxml-5.2.5/XSSFCell/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,164
poi-ooxml-5.2.5.jar,9,11,0.55,0.8456413745880127,Partially Present. Need manual review.,XSSFCell,5,3,0,0.0,0.6160539388656616,Projects/poi-ooxml-5.2.5/XSSFCell/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,164
poi-ooxml-5.2.5.jar,9,11,0.55,0.8456413745880127,Partially Present. Need manual review.,XSSFCellStyle,1,2,2,0.5,0.5253324508666992,Projects/poi-ooxml-5.2.5/XSSFCellStyle/sample_1/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,164
poi-ooxml-5.2.5.jar,9,11,0.55,0.8456413745880127,Partially Present. Need manual review.,XSSFCellStyle,2,8,0,0.0,0.6651130318641663,Projects/poi-ooxml-5.2.5/XSSFCellStyle/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,164
poi-ooxml-5.2.5.jar,9,11,0.55,0.8456413745880127,Partially Present. Need manual review.,XSSFCellStyle,3,5,2,0.2857142857142857,0.6164976358413696,Projects/poi-ooxml-5.2.5/XSSFCellStyle/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,164
poi-ooxml-5.2.5.jar,9,11,0.55,0.8456413745880127,Partially Present. Need manual review.,XSSFCellStyle,4,7,3,0.3,0.7673481106758118,Projects/poi-ooxml-5.2.5/XSSFCellStyle/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,164
poi-ooxml-5.2.5.jar,9,11,0.55,0.8456413745880127,Partially Present. Need manual review.,XSSFCellStyle,5,4,2,0.3333333333333333,0.6085869669914246,Projects/poi-ooxml-5.2.5/XSSFCellStyle/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,164
poi-ooxml-5.2.5.jar,9,11,0.55,0.8456413745880127,Partially Present. Need manual review.,XSSFColor,1,0,0,1,0.5134238600730896,Projects/poi-ooxml-5.2.5/XSSFCellStyle/sample_5/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,164
poi-ooxml-5.2.5.jar,9,11,0.55,0.8456413745880127,Partially Present. Need manual review.,XSSFColor,2,7,0,0.0,0.6084403395652771,Projects/poi-ooxml-5.2.5/XSSFColor/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,164
poi-ooxml-5.2.5.jar,9,11,0.55,0.8456413745880127,Partially Present. Need manual review.,XSSFColor,3,5,0,0.0,0.6079234480857849,Projects/poi-ooxml-5.2.5/XSSFColor/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,164
poi-ooxml-5.2.5.jar,9,11,0.55,0.8456413745880127,Partially Present. Need manual review.,XSSFColor,4,0,2,1.0,0.48474735021591187,Projects/poi-ooxml-5.2.5/XSSFColor/sample_3/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,164
poi-ooxml-5.2.5.jar,9,11,0.55,0.8456413745880127,Partially Present. Need manual review.,XSSFColor,5,6,3,0.3333333333333333,0.7609419822692871,Projects/poi-ooxml-5.2.5/XSSFColor/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,164
poi-ooxml-5.2.5.jar,9,11,0.55,0.8456413745880127,Partially Present. Need manual review.,XSSFDataValidation,1,4,2,0.3333333333333333,0.6435897350311279,Projects/poi-ooxml-5.2.5/XSSFDataValidation/sample_1/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,164
poi-ooxml-5.2.5.jar,9,11,0.55,0.8456413745880127,Partially Present. Need manual review.,XSSFDataValidation,2,6,1,0.14285714285714285,0.5629682540893555,Projects/poi-ooxml-5.2.5/XSSFDataValidation/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,164
poi-ooxml-5.2.5.jar,9,11,0.55,0.8456413745880127,Partially Present. Need manual review.,XSSFDataValidation,3,6,1,0.14285714285714285,0.6280304193496704,Projects/poi-ooxml-5.2.5/XSSFDataValidation/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,164
poi-ooxml-5.2.5.jar,9,11,0.55,0.8456413745880127,Partially Present. Need manual review.,XSSFDataValidation,4,4,4,0.5,0.7221466302871704,Projects/poi-ooxml-5.2.5/XSSFDataValidation/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,164
poi-ooxml-5.2.5.jar,9,11,0.55,0.8456413745880127,Partially Present. Need manual review.,XSSFDataValidation,5,0,4,1.0,0.5817619562149048,Projects/poi-ooxml-5.2.5/XSSFDataValidation/sample_4/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,164
poi-ooxml-5.2.5.jar,9,11,0.55,0.8456413745880127,Partially Present. Need manual review.,XSSFDataValidationHelper,1,0,2,1.0,0.5653742551803589,Projects/poi-ooxml-5.2.5/XSSFDataValidation/sample_4/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,164
poi-ooxml-5.2.5.jar,9,11,0.55,0.8456413745880127,Partially Present. Need manual review.,XSSFDataValidationHelper,2,8,1,0.1111111111111111,0.6308732032775879,Projects/poi-ooxml-5.2.5/XSSFDataValidationHelper/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,164
poi-ooxml-5.2.5.jar,9,11,0.55,0.8456413745880127,Partially Present. Need manual review.,XSSFDataValidationHelper,3,5,2,0.2857142857142857,0.6255754828453064,Projects/poi-ooxml-5.2.5/XSSFDataValidationHelper/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,164
poi-ooxml-5.2.5.jar,9,11,0.55,0.8456413745880127,Partially Present. Need manual review.,XSSFDataValidationHelper,4,10,4,0.2857142857142857,0.7459161281585693,Projects/poi-ooxml-5.2.5/XSSFDataValidationHelper/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,164
poi-ooxml-5.2.5.jar,9,11,0.55,0.8456413745880127,Partially Present. Need manual review.,XSSFDataValidationHelper,5,0,2,1.0,0.5808712840080261,Projects/poi-ooxml-5.2.5/XSSFDataValidationHelper/sample_4/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,164
poi-ooxml-5.2.5.jar,9,11,0.55,0.8456413745880127,Partially Present. Need manual review.,XSSFDataValidationConstraint,1,2,2,0.5,0.7505276203155518,Projects/poi-ooxml-5.2.5/XSSFDataValidationConstraint/sample_1/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,164
poi-ooxml-5.2.5.jar,9,11,0.55,0.8456413745880127,Partially Present. Need manual review.,XSSFDataValidationConstraint,2,1,1,0.5,0.5985902547836304,Projects/poi-ooxml-5.2.5/XSSFDataValidationConstraint/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,164
poi-ooxml-5.2.5.jar,9,11,0.55,0.8456413745880127,Partially Present. Need manual review.,XSSFDataValidationConstraint,3,0,2,1.0,0.6166289448738098,Projects/poi-ooxml-5.2.5/XSSFDataValidationConstraint/sample_2/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,164
poi-ooxml-5.2.5.jar,9,11,0.55,0.8456413745880127,Partially Present. Need manual review.,XSSFDataValidationConstraint,4,3,1,0.25,0.6382849216461182,Projects/poi-ooxml-5.2.5/XSSFDataValidationConstraint/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,164
poi-ooxml-5.2.5.jar,9,11,0.55,0.8456413745880127,Partially Present. Need manual review.,XSSFDataValidationConstraint,5,1,3,0.75,0.6037754416465759,Projects/poi-ooxml-5.2.5/XSSFDataValidationConstraint/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,164
maven-core-3.9.6.jar,0,0,1.0,0.562002956867218,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,287
poi-5.2.2.jar,0,17,1.0,0.7811964750289917,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,234
spring-aop-6.1.3.jar,3,1,0.25,0.8520883321762085,Partially Present. Need manual review.,AspectJExpressionPointcut,1,3,2,0.4,0.5197336077690125,Projects/spring-aop-6.1.3/AspectJExpressionPointcut/sample_1/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,416
spring-aop-6.1.3.jar,3,1,0.25,0.8520883321762085,Partially Present. Need manual review.,AspectJExpressionPointcut,2,0,0,1,0.5756886601448059,Projects/spring-aop-6.1.3/AspectJExpressionPointcut/sample_1/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,416
spring-aop-6.1.3.jar,3,1,0.25,0.8520883321762085,Partially Present. Need manual review.,AspectJExpressionPointcut,3,1,1,0.5,0.5398489832878113,Projects/spring-aop-6.1.3/AspectJExpressionPointcut/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,416
spring-aop-6.1.3.jar,3,1,0.25,0.8520883321762085,Partially Present. Need manual review.,AspectJExpressionPointcut,4,2,1,0.3333333333333333,0.6472201347351074,Projects/spring-aop-6.1.3/AspectJExpressionPointcut/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,416
spring-aop-6.1.3.jar,3,1,0.25,0.8520883321762085,Partially Present. Need manual review.,AspectJExpressionPointcut,5,2,1,0.3333333333333333,0.49191752076148987,Projects/spring-aop-6.1.3/AspectJExpressionPointcut/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,416
spring-aop-6.1.3.jar,3,1,0.25,0.8520883321762085,Partially Present. Need manual review.,AspectJExpressionPointcutAdvisor,1,0,0,1,0.48444485664367676,Projects/spring-aop-6.1.3/AspectJExpressionPointcut/sample_5/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,416
spring-aop-6.1.3.jar,3,1,0.25,0.8520883321762085,Partially Present. Need manual review.,AspectJExpressionPointcutAdvisor,2,0,0,1,0.7497735023498535,Projects/spring-aop-6.1.3/AspectJExpressionPointcut/sample_5/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,416
spring-aop-6.1.3.jar,3,1,0.25,0.8520883321762085,Partially Present. Need manual review.,AspectJExpressionPointcutAdvisor,3,0,0,1,0.5233976244926453,Projects/spring-aop-6.1.3/AspectJExpressionPointcut/sample_5/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,416
spring-aop-6.1.3.jar,3,1,0.25,0.8520883321762085,Partially Present. Need manual review.,AspectJExpressionPointcutAdvisor,4,2,1,0.3333333333333333,0.4510471224784851,Projects/spring-aop-6.1.3/AspectJExpressionPointcutAdvisor/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,416
