JAR,Number of Correct APIs,Number of Wrong APIs,Failure Rate for APIs,Model Confidence for APIs,Hallucinations for APIs,API,Sample,Number of Correct FQNs,Number of Wrong FQNs,Failure Rate for FQNs,Model Confidence for Code and FQNs,Project Path,Build Status,Build Message,Hallucinations for FQNs
asm-9.6.jar,2,3,0.6,0.7559120655059814,Partially Present. Need manual review.,ClassReader,4,3,1,0.25,0.5151418447494507,Projects/asm-9.6/ClassReader/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
asm-9.6.jar,2,3,0.6,0.7559120655059814,Partially Present. Need manual review.,ClassReader,5,4,0,0.0,0.5300098657608032,Projects/asm-9.6/ClassReader/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
jakarta.validation-api-3.0.2.jar,0,0,1,0.6764155626296997,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
logback-core-1.4.14.jar,0,9,1.0,0.7355172038078308,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
scalajs-library_2.13-1.10.1.jar,0,18,1.0,0.7393707633018494,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
slf4j-api-2.0.3.jar,1,6,0.8571428571428571,0.731343150138855,Partially Present. Need manual review.,MarkerFactory,1,2,0,0.0,0.6409634947776794,Projects/slf4j-api-2.0.3/MarkerFactory/sample_1/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
slf4j-api-2.0.3.jar,1,6,0.8571428571428571,0.731343150138855,Partially Present. Need manual review.,MarkerFactory,2,2,0,0.0,0.4575416147708893,Projects/slf4j-api-2.0.3/MarkerFactory/sample_2/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
slf4j-api-2.0.3.jar,1,6,0.8571428571428571,0.731343150138855,Partially Present. Need manual review.,MarkerFactory,3,2,0,0.0,0.513271689414978,Projects/slf4j-api-2.0.3/MarkerFactory/sample_3/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
slf4j-api-2.0.3.jar,1,6,0.8571428571428571,0.731343150138855,Partially Present. Need manual review.,MarkerFactory,4,0,0,1,0.44955554604530334,Projects/slf4j-api-2.0.3/MarkerFactory/sample_3/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
slf4j-api-2.0.3.jar,1,6,0.8571428571428571,0.731343150138855,Partially Present. Need manual review.,MarkerFactory,5,2,0,0.0,0.5324130058288574,Projects/slf4j-api-2.0.3/MarkerFactory/sample_3/Wrapper/src/main/java/org/example,failure,No valid Java code found from the model's output.,True
jackson-annotations-2.16.1.jar,0,0,1,0.6967242956161499,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
log4j-api-2.22.1.jar,0,28,1.0,0.8427515625953674,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
dom4j-2.1.4.jar,3,13,0.8125,0.781122624874115,Partially Present. Need manual review.,DocumentFactory,1,4,0,0.0,0.6138120889663696,Projects/dom4j-2.1.4/DocumentFactory/sample_1/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
dom4j-2.1.4.jar,3,13,0.8125,0.781122624874115,Partially Present. Need manual review.,DocumentFactory,2,3,4,0.5714285714285714,0.6823238134384155,Projects/dom4j-2.1.4/DocumentFactory/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
dom4j-2.1.4.jar,3,13,0.8125,0.781122624874115,Partially Present. Need manual review.,DocumentFactory,3,4,0,0.0,0.5905688405036926,Projects/dom4j-2.1.4/DocumentFactory/sample_2/Wrapper/src/main/java/org/example,failure,No valid Java code found from the model's output.,True
dom4j-2.1.4.jar,3,13,0.8125,0.781122624874115,Partially Present. Need manual review.,DocumentFactory,4,3,0,0.0,0.6194880604743958,Projects/dom4j-2.1.4/DocumentFactory/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
dom4j-2.1.4.jar,3,13,0.8125,0.781122624874115,Partially Present. Need manual review.,DocumentFactory,5,2,0,0.0,0.566245436668396,Projects/dom4j-2.1.4/DocumentFactory/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
dom4j-2.1.4.jar,3,13,0.8125,0.781122624874115,Partially Present. Need manual review.,DocumentHelper,1,0,0,1,0.6478626132011414,Projects/dom4j-2.1.4/DocumentFactory/sample_5/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
dom4j-2.1.4.jar,3,13,0.8125,0.781122624874115,Partially Present. Need manual review.,DocumentHelper,2,4,0,0.0,0.5330390930175781,Projects/dom4j-2.1.4/DocumentHelper/sample_2/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
dom4j-2.1.4.jar,3,13,0.8125,0.781122624874115,Partially Present. Need manual review.,DocumentHelper,3,4,0,0.0,0.6078451871871948,Projects/dom4j-2.1.4/DocumentHelper/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
dom4j-2.1.4.jar,3,13,0.8125,0.781122624874115,Partially Present. Need manual review.,DocumentHelper,4,4,3,0.42857142857142855,0.5520002245903015,Projects/dom4j-2.1.4/DocumentHelper/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
dom4j-2.1.4.jar,3,13,0.8125,0.781122624874115,Partially Present. Need manual review.,DocumentHelper,5,5,1,0.16666666666666666,0.6152469515800476,Projects/dom4j-2.1.4/DocumentHelper/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
dom4j-2.1.4.jar,3,13,0.8125,0.781122624874115,Partially Present. Need manual review.,DocumentException,1,1,0,0.0,0.5265910625457764,Projects/dom4j-2.1.4/DocumentException/sample_1/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
dom4j-2.1.4.jar,3,13,0.8125,0.781122624874115,Partially Present. Need manual review.,DocumentException,2,3,0,0.0,0.6169381737709045,Projects/dom4j-2.1.4/DocumentException/sample_2/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
dom4j-2.1.4.jar,3,13,0.8125,0.781122624874115,Partially Present. Need manual review.,DocumentException,3,3,0,0.0,0.5783315300941467,Projects/dom4j-2.1.4/DocumentException/sample_3/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
dom4j-2.1.4.jar,3,13,0.8125,0.781122624874115,Partially Present. Need manual review.,DocumentException,4,2,0,0.0,0.5373283624649048,Projects/dom4j-2.1.4/DocumentException/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
dom4j-2.1.4.jar,3,13,0.8125,0.781122624874115,Partially Present. Need manual review.,DocumentException,5,3,0,0.0,0.5409022569656372,Projects/dom4j-2.1.4/DocumentException/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
mockito-all-1.10.19.jar,2,4,0.6666666666666666,0.6964514851570129,Partially Present. Need manual review.,Mockito,1,1,3,0.75,0.610667884349823,Projects/mockito-all-1.10.19/Mockito/sample_1/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
mockito-all-1.10.19.jar,2,4,0.6666666666666666,0.6964514851570129,Partially Present. Need manual review.,Mockito,2,0,0,1,0.6592170596122742,Projects/mockito-all-1.10.19/Mockito/sample_1/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
mockito-all-1.10.19.jar,2,4,0.6666666666666666,0.6964514851570129,Partially Present. Need manual review.,Mockito,3,1,5,0.8333333333333334,0.5249171853065491,Projects/mockito-all-1.10.19/Mockito/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
mockito-all-1.10.19.jar,2,4,0.6666666666666666,0.6964514851570129,Partially Present. Need manual review.,Mockito,4,1,1,0.5,0.4121254086494446,Projects/mockito-all-1.10.19/Mockito/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
mockito-all-1.10.19.jar,2,4,0.6666666666666666,0.6964514851570129,Partially Present. Need manual review.,Mockito,5,0,0,1,0.4950937032699585,Projects/mockito-all-1.10.19/Mockito/sample_4/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
mockito-all-1.10.19.jar,2,4,0.6666666666666666,0.6964514851570129,Partially Present. Need manual review.,MockitoAnnotations,1,1,1,0.5,0.5683170557022095,Projects/mockito-all-1.10.19/MockitoAnnotations/sample_1/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
mockito-all-1.10.19.jar,2,4,0.6666666666666666,0.6964514851570129,Partially Present. Need manual review.,MockitoAnnotations,2,1,3,0.75,0.6205089688301086,Projects/mockito-all-1.10.19/MockitoAnnotations/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
mockito-all-1.10.19.jar,2,4,0.6666666666666666,0.6964514851570129,Partially Present. Need manual review.,MockitoAnnotations,3,0,2,1.0,0.5257453322410583,Projects/mockito-all-1.10.19/MockitoAnnotations/sample_2/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
mockito-all-1.10.19.jar,2,4,0.6666666666666666,0.6964514851570129,Partially Present. Need manual review.,MockitoAnnotations,4,1,1,0.5,0.5401543974876404,Projects/mockito-all-1.10.19/MockitoAnnotations/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
mockito-all-1.10.19.jar,2,4,0.6666666666666666,0.6964514851570129,Partially Present. Need manual review.,MockitoAnnotations,5,0,2,1.0,0.6218537092208862,Projects/mockito-all-1.10.19/MockitoAnnotations/sample_4/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
jetty-server-12.0.6.jar,2,11,0.8461538461538461,0.7006433606147766,Partially Present. Need manual review.,Server,1,5,1,0.16666666666666666,0.5343616604804993,Projects/jetty-server-12.0.6/Server/sample_1/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
jetty-server-12.0.6.jar,2,11,0.8461538461538461,0.7006433606147766,Partially Present. Need manual review.,Server,2,1,0,0.0,0.3247561454772949,Projects/jetty-server-12.0.6/Server/sample_2/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
jetty-server-12.0.6.jar,2,11,0.8461538461538461,0.7006433606147766,Partially Present. Need manual review.,Server,3,1,1,0.5,0.4635602831840515,Projects/jetty-server-12.0.6/Server/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
jetty-server-12.0.6.jar,2,11,0.8461538461538461,0.7006433606147766,Partially Present. Need manual review.,Server,4,3,1,0.25,0.7778757810592651,Projects/jetty-server-12.0.6/Server/sample_3/Wrapper/src/main/java/org/example,failure,No valid Java code found from the model's output.,True
jetty-server-12.0.6.jar,2,11,0.8461538461538461,0.7006433606147766,Partially Present. Need manual review.,Server,5,5,2,0.2857142857142857,0.5746847987174988,Projects/jetty-server-12.0.6/Server/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
jetty-server-12.0.6.jar,2,11,0.8461538461538461,0.7006433606147766,Partially Present. Need manual review.,ServerConnector,1,2,0,0.0,0.5744634866714478,Projects/jetty-server-12.0.6/ServerConnector/sample_1/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
jetty-server-12.0.6.jar,2,11,0.8461538461538461,0.7006433606147766,Partially Present. Need manual review.,ServerConnector,2,0,0,1,0.5257835388183594,Projects/jetty-server-12.0.6/ServerConnector/sample_1/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
jetty-server-12.0.6.jar,2,11,0.8461538461538461,0.7006433606147766,Partially Present. Need manual review.,ServerConnector,3,6,2,0.25,0.7280572652816772,Projects/jetty-server-12.0.6/ServerConnector/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
jetty-server-12.0.6.jar,2,11,0.8461538461538461,0.7006433606147766,Partially Present. Need manual review.,ServerConnector,4,0,0,1,0.23580104112625122,Projects/jetty-server-12.0.6/ServerConnector/sample_3/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
jetty-server-12.0.6.jar,2,11,0.8461538461538461,0.7006433606147766,Partially Present. Need manual review.,ServerConnector,5,2,0,0.0,0.5722849369049072,Projects/jetty-server-12.0.6/ServerConnector/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
mysql-connector-j-8.0.31.jar,0,20,1.0,0.7030972838401794,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
maven-artifact-3.8.6.jar,0,0,1,0.6884886026382446,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
jetty-servlet-11.0.8.jar,3,4,0.5714285714285714,0.7207320332527161,Partially Present. Need manual review.,ServletContextHandler,1,6,2,0.25,0.7734018564224243,Projects/jetty-servlet-11.0.8/ServletContextHandler/sample_1/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
jetty-servlet-11.0.8.jar,3,4,0.5714285714285714,0.7207320332527161,Partially Present. Need manual review.,ServletContextHandler,2,6,1,0.14285714285714285,0.697197437286377,Projects/jetty-servlet-11.0.8/ServletContextHandler/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
jetty-servlet-11.0.8.jar,3,4,0.5714285714285714,0.7207320332527161,Partially Present. Need manual review.,ServletContextHandler,3,2,1,0.3333333333333333,0.5851576924324036,Projects/jetty-servlet-11.0.8/ServletContextHandler/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
jetty-servlet-11.0.8.jar,3,4,0.5714285714285714,0.7207320332527161,Partially Present. Need manual review.,ServletContextHandler,4,2,1,0.3333333333333333,0.5591875910758972,Projects/jetty-servlet-11.0.8/ServletContextHandler/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
jetty-servlet-11.0.8.jar,3,4,0.5714285714285714,0.7207320332527161,Partially Present. Need manual review.,ServletContextHandler,5,3,1,0.25,0.4501822292804718,Projects/jetty-servlet-11.0.8/ServletContextHandler/sample_4/Wrapper/src/main/java/org/example,failure,No valid Java code found from the model's output.,True
jetty-servlet-11.0.8.jar,3,4,0.5714285714285714,0.7207320332527161,Partially Present. Need manual review.,ServletHandler,1,6,0,0.0,0.5391302108764648,Projects/jetty-servlet-11.0.8/ServletContextHandler/sample_4/Wrapper/src/main/java/org/example,failure,No valid Java code found from the model's output.,True
jetty-servlet-11.0.8.jar,3,4,0.5714285714285714,0.7207320332527161,Partially Present. Need manual review.,ServletHandler,2,0,0,1,0.5320388078689575,Projects/jetty-servlet-11.0.8/ServletContextHandler/sample_4/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
jetty-servlet-11.0.8.jar,3,4,0.5714285714285714,0.7207320332527161,Partially Present. Need manual review.,ServletHandler,3,3,1,0.25,0.6112613677978516,Projects/jetty-servlet-11.0.8/ServletHandler/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
jetty-servlet-11.0.8.jar,3,4,0.5714285714285714,0.7207320332527161,Partially Present. Need manual review.,ServletHandler,4,4,0,0.0,0.5493507981300354,Projects/jetty-servlet-11.0.8/ServletHandler/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
jetty-servlet-11.0.8.jar,3,4,0.5714285714285714,0.7207320332527161,Partially Present. Need manual review.,ServletHandler,5,2,0,0.0,0.45280173420906067,Projects/jetty-servlet-11.0.8/ServletHandler/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
jetty-servlet-11.0.8.jar,3,4,0.5714285714285714,0.7207320332527161,Partially Present. Need manual review.,ServletHolder,1,0,0,1,0.5706413388252258,Projects/jetty-servlet-11.0.8/ServletHandler/sample_5/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
jetty-servlet-11.0.8.jar,3,4,0.5714285714285714,0.7207320332527161,Partially Present. Need manual review.,ServletHolder,2,8,3,0.2727272727272727,0.683484673500061,Projects/jetty-servlet-11.0.8/ServletHolder/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
jetty-servlet-11.0.8.jar,3,4,0.5714285714285714,0.7207320332527161,Partially Present. Need manual review.,ServletHolder,3,4,2,0.3333333333333333,0.5136781334877014,Projects/jetty-servlet-11.0.8/ServletHolder/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
jetty-servlet-11.0.8.jar,3,4,0.5714285714285714,0.7207320332527161,Partially Present. Need manual review.,ServletHolder,4,0,0,1,0.4664853811264038,Projects/jetty-servlet-11.0.8/ServletHolder/sample_3/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
jetty-servlet-11.0.8.jar,3,4,0.5714285714285714,0.7207320332527161,Partially Present. Need manual review.,ServletHolder,5,4,1,0.2,0.4834805727005005,Projects/jetty-servlet-11.0.8/ServletHolder/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
org.osgi.core-6.0.0.jar,2,9,0.8181818181818182,0.6803231239318848,Partially Present. Need manual review.,BundleException,1,2,0,0.0,0.5037400126457214,Projects/org.osgi.core-6.0.0/BundleException/sample_1/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
